0	0
0.01	1.0610069328295424e-6
0.02	4.2437155554619865e-6
0.03	9.547189766122213e-6
0.04	0.00001696987081270595
0.05	0.00002650957941348615
0.060000000000000005	0.0000381635187149289
0.06999999999999999	0.000051928278075592895
0.08	0.00006779983766194546
0.09	0.00008577357383929282
0.09999999999999999	0.00010584426533797948
0.11	0.0001280061001726046
0.12	0.00015225268328941362
0.13	0.00017857704491488404
0.14	0.00020697164957643628
0.15000000000000002	0.00023742840576436075
0.16	0.0002699386754573778
0.17	0.00030449328785237304
0.18000000000000002	0.0003410825465591051
0.19	0.00037969624419375924
0.2	0.00042032367407791036
0.21000000000000002	0.00046295364302186443
0.22	0.000507574484499372
0.23	0.000554174070731675
0.24000000000000002	0.0006027398320557894
0.25	0.0006532587642014023
0.26	0.0007057174436019417
0.27	0.0007601020474808291
0.28	0.0008163983612641364
0.29000000000000004	0.0008745918000419284
0.3	0.00093466741934115
0.31	0.0009966099314784012
0.32	0.0010604037205645116
0.33	0.0011260328573100631
0.34	0.0011934811153177399
0.35000000000000003	0.0012627319838755297
0.36000000000000004	0.0013337686845876513
0.37	0.0014065741853507602
0.38	0.0014811312160042654
0.39	0.001557422283249099
0.4	0.0016354296889616261
0.41000000000000003	0.001715135517312236
0.42000000000000004	0.001796521695471049
0.43	0.0018795699742286105
0.44	0.0019642619498282258
0.45	0.0020505790763747575
0.46	0.00213850268245957
0.47000000000000003	0.002228013980511537
0.48000000000000004	0.0023190940792572868
0.49	0.002411723997607666
0.5	0.0025058846753317774
0.51	0.0026015569848545036
0.52	0.0026987217434447383
0.53	0.00279735972202218
0.54	0.0028974516585032104
0.55	0.0029989782657567606
0.56	0.003101920194225122
0.5700000000000001	0.0032062582367834128
0.5800000000000001	0.0033119730426117884
0.59	0.003419045370032221
0.6	0.0035274558707136406
0.61	0.0036371853464134247
0.62	0.003748214608605525
0.63	0.003860524510406873
0.64	0.003974095959298539
0.65	0.0040889099233341695
0.66	0.004204947430396449
0.67	0.004322189610583602
0.68	0.004440617653273282
0.6900000000000001	0.004560212841976021
0.7000000000000001	0.004680956540129758
0.7100000000000001	0.004802830225493775
0.72	0.004925815472630892
0.73	0.005049893959180429
0.74	0.0051750475056432
0.75	0.005301258003470364
0.76	0.005428507497885712
0.77	0.005556778152061951
0.78	0.0056860522756042135
0.79	0.005816312246069062
0.8	0.005947540677024879
0.81	0.006079720216356122
0.8200000000000001	0.006212833757446903
0.8300000000000001	0.006346864273955847
0.8400000000000001	0.006481794894427299
0.85	0.006617608902043498
0.86	0.006754289729647361
0.87	0.006891820971211477
0.88	0.007030186371684824
0.89	0.007169369839602506
0.9	0.007309355424055529
0.91	0.007450127350728441
0.92	0.007591670000765755
0.93	0.007733967914740475
0.9400000000000001	0.007877005803380747
0.9500000000000001	0.008020768534076902
0.9600000000000001	0.008165241139641281
0.97	0.008310408819175726
0.98	0.008456256935320185
0.99	0.008602771008374631
1.	0.008749936757169034
1.01	0.00889774001979729
1.02	0.009046166832183974
1.03	0.009195203379882187
1.04	0.009344836031787478
1.05	0.009495051291681201
1.06	0.009645835853947037
1.07	0.009797176572807341
1.08	0.009949060148445736
1.09	0.010101474398803288
1.1	0.010254406338615553
1.11	0.0104078434642897
1.12	0.010561773458285215
1.1300000000000001	0.010716184137125674
1.1400000000000001	0.010871063486826468
1.1500000000000001	0.01102639965338282
1.1600000000000001	0.011182181120543162
1.17	0.01133839598661416
